--------------------
BDMEP - INMET
--------------------
Estação           : SAO CARLOS - SP (OMM: 83726)
Latitude  (graus) : -21.96
Longitude (graus) : -47.86
Altitude  (metros): 856.00
Estação Operante
Inicio de operação: 24/09/1939
Periodo solicitado dos dados: 01/01/2007 a 01/10/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83726;02/01/2016;0000;;29.2;;5.3;1.6;23.7;85;1;
83726;02/01/2016;1200;26.3;;20.4;;;;;;
83726;03/01/2016;0000;;26.7;;0.3;1.7;22.22;92.5;0.666667;
83726;03/01/2016;1200;4.3;;20;;;;;;
83726;04/01/2016;0000;;27;;0;0.7;23.04;85.75;1;
83726;04/01/2016;1200;34.9;;19.9;;;;;;
83726;05/01/2016;0000;;30.1;;11.4;2;24.36;67;1.666667;
83726;05/01/2016;1200;1.2;;19.5;;;;;;
83726;06/01/2016;0000;;30.7;;9.7;4;24.2;63.25;1.333333;
83726;06/01/2016;1200;0;;19.6;;;;;;
83726;07/01/2016;0000;;32.4;;8.2;4;25.4;62.75;0.333333;
83726;07/01/2016;1200;0;;18.5;;;;;;
83726;08/01/2016;0000;;29.7;;3.9;4.6;25.06;77;0.666667;
83726;08/01/2016;1200;0;;20.3;;;;;;
83726;09/01/2016;0000;;25.5;;0;2.7;22.82;91.5;1;
83726;09/01/2016;1200;1.6;;21.2;;;;;;
83726;10/01/2016;0000;;26.5;;1;0.6;22.58;94;2.333333;
83726;10/01/2016;1200;35.9;;20.4;;;;;;
83726;11/01/2016;0000;;23;;0;0.8;21.58;96;0.666667;
83726;11/01/2016;1200;29.4;;19.7;;;;;;
83726;12/01/2016;0000;;22;;0;0;21.38;96.75;1;
83726;12/01/2016;1200;44.6;;20.5;;;;;;
83726;13/01/2016;0000;;26.1;;0.6;0.5;22.74;93.75;1;
83726;13/01/2016;1200;122.4;;20.4;;;;;;
83726;14/01/2016;0000;;25.9;;0.1;0.5;22.8;93;0.666667;
83726;14/01/2016;1200;11.4;;21.2;;;;;;
83726;15/01/2016;0000;;23.8;;0;0;21.74;96.5;0.333333;
83726;15/01/2016;1200;36.8;;20.7;;;;;;
83726;16/01/2016;0000;;26.9;;4.8;1.4;21.56;71;1.333333;
83726;16/01/2016;1200;43.5;;18.1;;;;;;
83726;17/01/2016;0000;;27.7;;7.1;3.2;22.08;68;1.333333;
83726;17/01/2016;1200;0;;16.1;;;;;;
83726;18/01/2016;0000;;26.3;;2.9;3.6;21.9;74;1.666667;
83726;18/01/2016;1200;0;;17.9;;;;;;
83726;19/01/2016;0000;;25.9;;3;2.3;21.38;85;3;
83726;19/01/2016;1200;0;;18.1;;;;;;
83726;20/01/2016;0000;;28.3;;7.4;2.6;22.02;72.25;2.333333;
83726;20/01/2016;1200;0;;17.3;;;;;;
83726;21/01/2016;0000;;28.7;;11.1;3.7;22.02;60.75;3;
83726;21/01/2016;1200;0;;17.4;;;;;;
83726;22/01/2016;0000;;29.3;;9.9;6.4;22.48;63.5;1.666667;
83726;22/01/2016;1200;0;;16.2;;;;;;
83726;23/01/2016;0000;;30.5;;7.2;4.5;23.06;71.75;0.666667;
83726;23/01/2016;1200;0;;17.6;;;;;;
83726;24/01/2016;0000;;30.9;;6.9;2.8;22.78;79.75;2.333333;
83726;24/01/2016;1200;1.8;;19.5;;;;;;
83726;25/01/2016;0000;;31.6;;10.6;2.7;23.16;78.5;0.666667;
83726;25/01/2016;1200;22.4;;18.3;;;;;;
83726;26/01/2016;0000;;32.6;;9.4;3;25.18;73.5;0.666667;
83726;26/01/2016;1200;15.4;;19.1;;;;;;
83726;27/01/2016;0000;;31.2;;3.5;2.6;23.38;82.75;0.333333;
83726;27/01/2016;1200;0.2;;20.8;;;;;;
83726;28/01/2016;0000;;29.9;;4.7;1.7;23.32;83;0.333333;
83726;28/01/2016;1200;4;;20.2;;;;;;
83726;29/01/2016;0000;;26.9;;0;2.3;23.24;88.5;1;
83726;29/01/2016;1200;15;;20.9;;;;;;
83726;30/01/2016;0000;;30.5;;7.4;2;24.74;77;1;
83726;30/01/2016;1200;4;;20.8;;;;;;
83726;01/02/2016;0000;;33.5;;;8.9;25.8;68;0.5;
83726;01/02/2016;1200;0;;19.6;;;;;;
83726;02/02/2016;0000;;33.9;;9.5;4.7;26.82;;0.5;
83726;02/02/2016;1200;0;;19.2;;;;;;
83726;03/02/2016;0000;;33.2;;7.6;5;25.74;;1.5;
83726;03/02/2016;1200;0;;21;;;;;;
83726;04/02/2016;0000;;30.3;;4;3.9;24.6;;1.5;
83726;04/02/2016;1200;0;;21.1;;;;;;
83726;05/02/2016;0000;;32.6;;7.3;2.9;24.52;;1;
83726;05/02/2016;1200;0;;20.5;;;;;;
83726;06/02/2016;0000;;28.5;;4.3;4.5;24.28;;1;
83726;06/02/2016;1200;2.8;;20.2;;;;;;
83726;08/02/2016;0000;;31.1;;;4.6;24.16;;1;
83726;08/02/2016;1200;10.2;;19.2;;;;;;
83726;09/02/2016;0000;;32.2;;10.1;2.9;25.44;;0.5;
83726;09/02/2016;1200;0;;19.9;;;;;;
83726;10/02/2016;0000;;32.4;;8.8;3.7;26.4;;0.5;
83726;10/02/2016;1200;0;;20.5;;;;;;
83726;11/02/2016;0000;;30.9;;;4.2;24.54;;1;
83726;11/02/2016;1200;0;;21.4;;;;;;
83726;12/02/2016;0000;;29.2;;6.3;1.8;24.26;;1;
83726;12/02/2016;1200;28.4;;20.2;;;;;;
83726;13/02/2016;0000;;32.3;;10;2.4;25.38;;2;
83726;13/02/2016;1200;13.6;;18.8;;;;;;
83726;15/02/2016;0000;;31.4;;;5.7;24.58;;2;
83726;15/02/2016;1200;0;;20.8;;;;;;
83726;16/02/2016;0000;;26.8;;1.8;3.6;22.64;;1;
83726;16/02/2016;1200;46;;19.3;;;;;;
83726;17/02/2016;0000;;30.7;;3.5;2;25.14;;1;
83726;17/02/2016;1200;0;;20.8;;;;;;
83726;18/02/2016;0000;;30.4;;5.4;2.8;24.26;;2;
83726;18/02/2016;1200;5;;19.7;;;;;;
83726;19/02/2016;0000;;30.7;;6.7;1.8;23.3;;2;
83726;19/02/2016;1200;9;;20.5;;;;;;
83726;20/02/2016;0000;;30.2;;5.9;2.5;24.58;;1;
83726;20/02/2016;1200;0;;20.3;;;;;;
83726;22/02/2016;0000;;25.5;;;;22.62;;1;
83726;22/02/2016;1200;2.4;;20;;;;;;
83726;23/02/2016;0000;;27;;0.7;1.4;21.88;;2;
83726;23/02/2016;1200;0;;19.5;;;;;;
83726;24/02/2016;0000;;27.6;;1.5;1.7;21.76;;0.5;
83726;24/02/2016;1200;1.5;;19;;;;;;
83726;25/02/2016;0000;;30.3;;4.4;1.5;23.42;;2;
83726;25/02/2016;1200;5.3;;19.4;;;;;;
83726;26/02/2016;0000;;29.6;;5.3;2.8;23.28;;1;
83726;26/02/2016;1200;1.7;;19.9;;;;;;
83726;27/02/2016;0000;;30.1;;4;2.5;23.64;;0.5;
83726;27/02/2016;1200;37.8;;20.2;;;;;;
83726;28/02/2016;1200;0.4;;;;;;;;
83726;29/02/2016;0000;;24.5;;;;20.88;;3;
83726;29/02/2016;1200;27;;19.3;;;;;;
83726;31/03/2016;0000;;30.7;;7.1;;;;0.5;
83726;31/03/2016;1200;0;;;;;;;;
83726;01/04/2016;0000;;31.1;;7.1;3.9;24.4;;0.5;
83726;01/04/2016;1200;0;;19.7;;;;;;
83726;02/04/2016;0000;;32;;9;3.7;24.3;;1;
83726;02/04/2016;1200;0;;19.3;;;;;;
83726;03/04/2016;1200;3.8;;;;;;;;
83726;04/04/2016;0000;;31.7;;;15.7;;;2;
83726;04/04/2016;1200;0;;;;;;;;
83726;05/04/2016;0000;;30.5;;8.9;4.9;24.72;;1;
83726;05/04/2016;1200;0;;19;;;;;;
83726;06/04/2016;0000;;30.7;;9.3;4.9;23.34;;0.5;
83726;06/04/2016;1200;0;;18.1;;;;;;
83726;07/04/2016;0000;;32.2;;9.4;4.6;24.3;;1;
83726;07/04/2016;1200;0;;17.6;;;;;;
83726;08/04/2016;0000;;32.9;;9.2;4;25.1;;0.5;
83726;08/04/2016;1200;0;;18.9;;;;;;
83726;09/04/2016;0000;;33.3;;8.7;5.5;25.2;;0.5;
83726;09/04/2016;1200;0;;20.1;;;;;;
83726;10/04/2016;1200;0;;;;;;;;
83726;11/04/2016;0000;;32.2;;;;25.28;;0.5;
83726;11/04/2016;1200;0;;19.3;;;;;;
83726;12/04/2016;0000;;31.6;;7.4;5.3;25.24;;1;
83726;12/04/2016;1200;0;;21.8;;;;;;
83726;13/04/2016;0000;;30.7;;8.3;4.3;24.24;;1.5;
83726;13/04/2016;1200;0;;20.7;;;;;;
83726;14/04/2016;0000;;32.2;;9.1;5.7;25.02;;1.5;
83726;14/04/2016;1200;0;;21;;;;;;
83726;15/04/2016;0000;;31.6;;8.1;4.8;24.52;;1;
83726;15/04/2016;1200;0;;19.9;;;;;;
83726;16/04/2016;0000;;31.1;;9.3;5.1;24;;1.5;
83726;16/04/2016;1200;0;;19.3;;;;;;
83726;18/04/2016;0000;;31.4;;;;;;1.5;
83726;18/04/2016;1200;0;;;;;;;;
83726;19/04/2016;0000;;30.2;;9.4;6;23.98;;0.5;
83726;19/04/2016;1200;0;;19.7;;;;;;
83726;20/04/2016;0000;;30.9;;8.7;4.7;23.42;;1;
83726;20/04/2016;1200;0;;18.9;;;;;;
83726;21/04/2016;0000;;30.9;;9.5;4.5;23.86;;0.5;
83726;21/04/2016;1200;0;;19.5;;;;;;
83726;22/04/2016;0000;;31.5;;7.8;4.4;23.74;;0;
83726;22/04/2016;1200;0;;17.3;;;;;;
83726;23/04/2016;0000;;30.8;;9;4.9;23.9;;1.5;
83726;23/04/2016;1200;0;;18.3;;;;;;
83726;25/04/2016;0000;;30.5;;;0;24.82;;1;
83726;25/04/2016;1200;0;;19;;;;;;
83726;26/04/2016;0000;;24.7;;0;6.2;20.14;;0.5;
83726;26/04/2016;1200;0;;18.5;;;;;;
83726;27/04/2016;0000;;18.6;;0;1;13.52;;0.5;
83726;27/04/2016;1200;6;;11.6;;;;;;
83726;28/04/2016;0000;;22.4;;7.4;0.6;15.32;;0.5;
83726;28/04/2016;1200;0;;8.4;;;;;;
83726;29/04/2016;0000;;18.1;;0.6;2.8;14.66;;0.5;
83726;29/04/2016;1200;0;;11.7;;;;;;
83726;30/04/2016;0000;;22.1;;8.2;0.8;14.64;;0.05;
83726;30/04/2016;1200;0.6;;9.4;;;;;;
83726;02/05/2016;0000;;25.8;;;18;17.58;;1;
83726;02/05/2016;1200;0;;14.7;;;;;;
83726;03/05/2016;0000;;28.3;;9.2;5.1;18.94;;1.5;
83726;03/05/2016;1200;0;;11.5;;;;;;
83726;04/05/2016;0000;;27.7;;9.2;4.5;20.08;;0;
83726;04/05/2016;1200;0;;12.4;;;;;;
83726;05/05/2016;0000;;27;;8.2;4.6;19.64;;1;
83726;05/05/2016;1200;0;;12.4;;;;;;
83726;06/05/2016;0000;;28.6;;9.1;4;21.06;;1;
83726;06/05/2016;1200;0;;13;;;;;;
83726;07/05/2016;0000;;28.3;;2.5;5;22.12;;1;
83726;07/05/2016;1200;0;;17.3;;;;;;
83726;09/05/2016;0000;;29.1;;;;22.2;;1.5;
83726;09/05/2016;1200;;;19.7;;;;;;
83726;10/05/2016;0000;;20.8;;0;3.9;17.74;;2.5;
83726;10/05/2016;1200;0;;16.5;;;;;;
83726;11/05/2016;0000;;25.9;;2.5;0.4;18.66;;1;
83726;11/05/2016;1200;11;;13.5;;;;;;
83726;12/05/2016;0000;;24.6;;6;1.7;19.52;;2;
83726;12/05/2016;1200;0.4;;16.4;;;;;;
83726;13/05/2016;0000;;23.2;;0.8;2.5;18.58;;2;
83726;13/05/2016;1200;0;;14.9;;;;;;
83726;14/05/2016;0000;;26.1;;8.5;2.6;19.44;;2;
83726;14/05/2016;1200;0;;14.4;;;;;;
83726;16/05/2016;0000;;25.9;;;;19.92;;2;
83726;16/05/2016;1200;;;17.9;;;;;;
83726;17/05/2016;0000;;22.3;;2;1.8;18;;1;
83726;17/05/2016;1200;39.8;;16.7;;;;;;
83726;18/05/2016;0000;;20.9;;0.5;0.9;17.98;;0.5;
83726;18/05/2016;1200;0;;14.8;;;;;;
83726;19/05/2016;0000;;23.8;;5.1;0.9;18.24;;2;
83726;19/05/2016;1200;0.7;;15.2;;;;;;
83726;20/05/2016;0000;;27.3;;8.1;1.3;21.3;;2;
83726;20/05/2016;1200;0;;16.8;;;;;;
83726;21/05/2016;0000;;22.1;;0.6;2.8;18.64;;3;
83726;21/05/2016;1200;51.8;;16.7;;;;;;
83726;23/05/2016;0000;;19.6;;;10.9;14.42;;1;
83726;23/05/2016;1200;;;12.9;;;;;;
83726;24/05/2016;0000;;20.7;;8.9;2.4;14.44;;3;
83726;24/05/2016;1200;0;;9.1;;;;;;
83726;25/05/2016;0000;;23.8;;8.7;3.2;16.72;;2;
83726;25/05/2016;1200;0;;11.8;;;;;;
83726;26/05/2016;0000;;26.6;;8.7;2.5;19.2;;1;
83726;26/05/2016;1200;0;;16.9;;;;;;
83726;27/05/2016;0000;;24.9;;3.9;2.7;19.48;;1;
83726;27/05/2016;1200;0;;14.2;;;;;;
83726;28/05/2016;0000;;26;;8.5;2.4;19.36;;2;
83726;28/05/2016;1200;0;;14.4;;;;;;
83726;30/05/2016;0000;;17.1;;;;15.94;;2;
83726;30/05/2016;1200;0;;14.8;;;;;;
83726;31/05/2016;0000;;22.5;;4.6;1.2;18.1;;2;
83726;31/05/2016;1200;31.9;;14.8;;;;;;
83726;01/06/2016;0000;;26.3;;7.1;0.4;19.32;;1;
83726;01/06/2016;1200;3.4;;15.5;;;;;;
83726;02/06/2016;0000;;23.1;;4.2;1.6;17.9;;1;
83726;02/06/2016;1200;26.4;;15.5;;;;;;
83726;03/06/2016;0000;;18.8;;0;0.9;17.56;;2;
83726;03/06/2016;1200;37.9;;15.5;;;;;;
83726;04/06/2016;0000;;22.2;;0.5;0.2;19.4;;0.8;
83726;04/06/2016;1200;13.4;;16.4;;;;;;
83726;05/06/2016;1200;0;;;;;;;;
83726;06/06/2016;0000;;24.2;;;4.5;;;1;
83726;06/06/2016;1200;0;;;;;;;;
83726;07/06/2016;0000;;20.1;;0;0.9;16.6;;0.5;
83726;07/06/2016;1200;16.8;;15.1;;;;;;
83726;08/06/2016;0000;;19.4;;6.5;0.4;14.02;;0.5;
83726;08/06/2016;1200;3.8;;10.4;;;;;;
83726;09/06/2016;0000;;19.6;;7.5;1.8;12.2;;1;
83726;09/06/2016;1200;0;;7.9;;;;;;
83726;10/06/2016;0000;;20.2;;5.3;2.1;12.6;;0;
83726;10/06/2016;1200;0;;7.3;;;;;;
83726;11/06/2016;0000;;19.6;;8.4;2.8;12.2;;0.5;
83726;11/06/2016;1200;0;;8.9;;;;;;
83726;12/06/2016;1200;0;;;;;;;;
83726;13/06/2016;0000;;19.5;;;;13.42;;2;
83726;13/06/2016;1200;0;;11.5;;;;;;
83726;14/06/2016;0000;;23.2;;8.6;4;14.86;;2.5;
83726;14/06/2016;1200;0;;8.9;;;;;;
83726;15/06/2016;0000;;25;;7.9;3.3;17.12;;0.5;
83726;15/06/2016;1200;0;;13.4;;;;;;
83726;16/06/2016;0000;;26;;8.7;2.7;17.5;;1;
83726;16/06/2016;1200;0;;12.1;;;;;;
83726;17/06/2016;0000;;25.6;;8.7;2.9;16.8;;0.5;
83726;17/06/2016;1200;0;;10.6;;;;;;
83726;18/06/2016;0000;;26.6;;8.7;3;17.6;;0.5;
83726;18/06/2016;1200;0;;10.6;;;;;;
83726;19/06/2016;1200;0;;;;;;;;
83726;20/06/2016;0000;;25.9;;;;18.54;;2;
83726;20/06/2016;1200;0;;15.9;;;;;;
83726;21/06/2016;0000;;22.4;;8.4;3;15.6;;3;
83726;21/06/2016;1200;0;;11.3;;;;;;
83726;22/06/2016;0000;;25.1;;7.6;2.6;17.56;;2;
83726;22/06/2016;1200;0;;13.1;;;;;;
83726;23/06/2016;0000;;25.2;;7.1;2.4;17.66;;1;
83726;23/06/2016;1200;0;;13.3;;;;;;
83726;24/06/2016;0000;;25.6;;7.4;2;18.88;;1;
83726;24/06/2016;1200;0;;12.8;;;;;;
83726;25/06/2016;0000;;24.3;;8.5;3.2;17.24;;2;
83726;25/06/2016;1200;0;;12.6;;;;;;
83726;26/06/2016;1200;0;;;;;;;;
83726;27/06/2016;0000;;23.2;;;;16.3;;2;
83726;27/06/2016;1200;0;;13.8;;;;;;
83726;28/06/2016;0000;;22.9;;8.7;3;15.48;;0.5;
83726;28/06/2016;1200;0;;10.2;;;;;;
83726;29/06/2016;0000;;24.9;;7.6;2.8;17.84;;2;
83726;29/06/2016;1200;0;;11.5;;;;;;
83726;30/06/2016;0000;;24.6;;6;3.1;17.88;;1;
83726;30/06/2016;1200;0;;12.8;;;;;;
83726;01/07/2016;0000;;25;;8.5;3.2;18.56;;1;
83726;01/07/2016;1200;0;;14.9;;;;;;
83726;02/07/2016;0000;;25.7;;8.7;3.4;18.34;;2;
83726;02/07/2016;1200;0;;15.3;;;;;;
83726;04/07/2016;0000;;25.9;;;;18.4;;1.5;
83726;04/07/2016;1200;0;;15.1;;;;;;
83726;05/07/2016;0000;;25.9;;7;4.3;19.32;;1;
83726;05/07/2016;1200;0;;13.5;;;;;;
83726;06/07/2016;0000;;25.5;;5.2;3.7;19.74;;1;
83726;06/07/2016;1200;0;;16.2;;;;;;
83726;07/07/2016;0000;;24.3;;8.9;3.6;14.58;;1;
83726;07/07/2016;1200;0;;10.7;;;;;;
83726;08/07/2016;0000;;24.3;;8.9;3.6;14.64;;1;
83726;08/07/2016;1200;0;;6.5;;;;;;
83726;09/07/2016;0000;;27.3;;8.7;4.8;17.2;;1.5;
83726;09/07/2016;1200;0;;10.9;;;;;;
83726;11/07/2016;0000;;28.9;;;;21.44;;0.5;
83726;11/07/2016;1200;0;;18.7;;;;;;
83726;12/07/2016;0000;;29.1;;8.9;4.5;20.18;;0.5;
83726;12/07/2016;1200;0;;14;;;;;;
83726;13/07/2016;0000;;29.4;;8.8;4.5;20.44;;0.5;
83726;13/07/2016;1200;0;;14;;;;;;
83726;14/07/2016;0000;;28.4;;8.8;5.8;20.7;;0.5;
83726;14/07/2016;1200;0;;15.3;;;;;;
83726;15/07/2016;0000;;28.9;;8.6;5.1;20.12;;0.5;
83726;15/07/2016;1200;0;;13.9;;;;;;
83726;16/07/2016;0000;;26.6;;4.8;5.6;19.28;;3;
83726;16/07/2016;1200;0;;16.4;;;;;;
83726;17/07/2016;1200;2.5;;;;;;;;
83726;18/07/2016;0000;;23.1;;;;14.8;;1;
83726;18/07/2016;1200;0;;12.7;;;;;;
83726;19/07/2016;0000;;23.8;;7.3;3.1;13.78;;1;
83726;19/07/2016;1200;0;;7.3;;;;;;
83726;20/07/2016;0000;;23.5;;8.2;3.3;15.4;;1;
83726;20/07/2016;1200;0;;7.6;;;;;;
83726;21/07/2016;0000;;24.2;;7.3;3.9;16.6;;1;
83726;21/07/2016;1200;0;;9.8;;;;;;
83726;22/07/2016;0000;;24.9;;8.8;3.4;16.38;;1;
83726;22/07/2016;1200;0;;10.7;;;;;;
83726;23/07/2016;0000;;26.9;;8.9;3.4;17.8;;1.5;
83726;23/07/2016;1200;0;;11;;;;;;
83726;25/07/2016;0000;;27;;;;19.94;;1;
83726;25/07/2016;1200;0;;17.1;;;;;;
83726;26/07/2016;0000;;27.5;;8.9;6.3;20;;1;
83726;26/07/2016;1200;0;;14.1;;;;;;
83726;27/07/2016;0000;;28.6;;8.3;5;20.6;;1;
83726;27/07/2016;1200;0;;11.8;;;;;;
83726;28/07/2016;0000;;25.9;;8.7;5.6;19.08;;2;
83726;28/07/2016;1200;0;;13.4;;;;;;
83726;29/07/2016;0000;;27;;7.9;4.8;18.52;;1;
83726;29/07/2016;1200;0;;13.2;;;;;;
83726;30/07/2016;0000;;26.2;;7.7;3.7;18.42;;1.5;
83726;30/07/2016;1200;0;;12.6;;;;;;
83726;01/08/2016;0000;;26.9;;;;;;0.5;
83726;01/08/2016;1200;0;;;;;;;;
83726;02/08/2016;0000;;26.7;;9.1;4.1;19.7;;2;
83726;02/08/2016;1200;0;;13.9;;;;;;
83726;03/08/2016;0000;;26.5;;9.1;4.5;18.5;;0.5;
83726;03/08/2016;1200;0;;13.1;;;;;;
83726;04/08/2016;0000;;27.6;;9;4.6;19.16;;2;
83726;04/08/2016;1200;0;;13.9;;;;;;
83726;05/08/2016;0000;;27.7;;8.3;5.5;21.64;;2;
83726;05/08/2016;1200;0;;16.8;;;;;;
83726;06/08/2016;0000;;29.3;;9;5.8;19.94;;0.5;
83726;06/08/2016;1200;0;;13.6;;;;;;
83726;08/08/2016;0000;;30.5;;;10.9;22.16;;0;
83726;08/08/2016;1200;0;;19.9;;;;;;
83726;09/08/2016;0000;;27.1;;7.5;5.2;21.12;;2;
83726;09/08/2016;1200;0;;15.9;;;;;;
83726;10/08/2016;0000;;28.5;;0;4.3;17.4;;1;
83726;10/08/2016;1200;0;;14.3;;;;;;
83726;11/08/2016;0000;;20.1;;9.3;2.1;13.52;;3;
83726;11/08/2016;1200;0;;9;;;;;;
83726;12/08/2016;0000;;24.3;;9.3;4.1;15.36;;2;
83726;12/08/2016;1200;0;;8.1;;;;;;
83726;13/08/2016;0000;;28.6;;9.4;5;17.12;;1.5;
83726;13/08/2016;1200;0;;9.3;;;;;;
83726;15/08/2016;0000;;29.2;;;;20.74;;3.5;
83726;15/08/2016;1200;0;;17;;;;;;
83726;16/08/2016;0000;;24.3;;3.4;4.7;18.04;;0.5;
83726;16/08/2016;1200;5.5;;14.7;;;;;;
83726;17/08/2016;0000;;29.6;;9.2;2;20.88;;0.5;
83726;17/08/2016;1200;0;;14.2;;;;;;
83726;18/08/2016;0000;;31.9;;9;4;22.3;;1;
83726;18/08/2016;1200;0;;16.7;;;;;;
83726;19/08/2016;0000;;32.9;;8.9;5.4;23.8;;2;
83726;19/08/2016;1200;0;;15.2;;;;;;
83726;20/08/2016;0000;;25;;0;6.1;20.1;;2;
83726;20/08/2016;1200;3.9;;18.3;;;;;;
83726;22/08/2016;0000;;17.5;;;;12.8;;4;
83726;22/08/2016;1200;;;10.7;;;;;;
83726;23/08/2016;0000;;23.6;;9.6;2.9;16.42;;2;
83726;23/08/2016;1200;0;;8.8;;;;;;
83726;24/08/2016;0000;;27.1;;9.4;4.1;19.02;;3;
83726;24/08/2016;1200;0;;11.9;;;;;;
83726;25/08/2016;0000;;29.7;;9.5;4.1;20.7;;1.5;
83726;25/08/2016;1200;0;;15;;;;;;
83726;26/08/2016;0000;;28.8;;9.6;5.1;19.78;;0.5;
83726;26/08/2016;1200;0;;13.5;;;;;;
83726;27/08/2016;0000;;29.7;;9.6;5.9;20.18;;0.5;
83726;27/08/2016;1200;0;;12.6;;;;;;
83726;29/08/2016;0000;;31.3;;;;;;2;
83726;29/08/2016;1200;0;;;;;;;;
83726;30/08/2016;0000;;28.9;;4.7;6.3;21.38;;2;
83726;30/08/2016;1200;0;;17.9;;;;;;
83726;31/08/2016;0000;;22.1;;;3.6;16.9;;0.5;
83726;31/08/2016;1200;12.6;;14.1;;;;;;
83726;01/09/2016;0000;;25.1;;8.5;0.2;18.62;;1;
83726;01/09/2016;1200;5.4;;13.5;;;;;;
83726;02/09/2016;0000;;30;;8.8;3.3;20.7;;1.5;
83726;02/09/2016;1200;0;;14;;;;;;
83726;03/09/2016;0000;;27.3;;3.2;4;21.66;;2;
83726;03/09/2016;1200;1.8;;17.7;;;;;;
83726;04/09/2016;0000;;;;;;;;1.54332;
83726;04/09/2016;1200;0;;;;;;;;
83726;05/09/2016;0000;;27.5;;;;23.48;;0.5;
83726;05/09/2016;1200;0;;22.2;;;;;;
83726;06/09/2016;0000;;22.5;;0.8;4.2;17.92;;1;
83726;06/09/2016;1200;7.1;;15.9;;;;;;
83726;07/09/2016;0000;;20.6;;2;0.5;15.88;;0.5;
83726;07/09/2016;1200;0.8;;14.4;;;;;;
83726;08/09/2016;0000;;26.2;;9.1;1.7;18.06;;1;
83726;08/09/2016;1200;0;;10.2;;;;;;
83726;09/09/2016;0000;;27.3;;9.4;4.3;20.1;;2;
83726;09/09/2016;1200;0.4;;12;;;;;;
83726;10/09/2016;0000;;31.1;;9.1;4.8;22.56;;2;
83726;10/09/2016;1200;0;;14.5;;;;;;
83726;12/09/2016;0000;;31.6;;;;25.54;;2;
83726;12/09/2016;1200;0;;22.5;;;;;;
83726;13/09/2016;0000;;32.4;;6.8;8.4;24.98;;2;
83726;13/09/2016;1200;0;;20.9;;;;;;
83726;14/09/2016;0000;;28.9;;3.3;8.5;22.52;;0.5;
83726;14/09/2016;1200;0;;19.4;;;;;;
83726;15/09/2016;0000;;28.8;;8.8;5.4;21.2;;1;
83726;15/09/2016;1200;0;;15.3;;;;;;
83726;16/09/2016;0000;;27;;7.6;6.3;20.22;;2;
83726;16/09/2016;1200;0;;14.3;;;;;;
83726;17/09/2016;0000;;32.8;;8.6;5.9;24.04;;1;
83726;17/09/2016;1200;0;;16.8;;;;;;
83726;19/09/2016;0000;;32.8;;;;23.6;;2;
83726;19/09/2016;1200;0;;20.1;;;;;;
83726;20/09/2016;0000;;25;;5.4;4.8;18.76;;2.5;
83726;20/09/2016;1200;10.8;;16.6;;;;;;
83726;21/09/2016;0000;;22.8;;9.7;3.7;15.68;;7;
83726;21/09/2016;1200;0;;8.8;;;;;;
83726;22/09/2016;0000;;28.4;;9.8;5.3;19.6;;2;
83726;22/09/2016;1200;0;;11.3;;;;;;
83726;23/09/2016;0000;;31.4;;8.7;6.2;22.4;;2;
83726;23/09/2016;1200;0;;13.7;;;;;;
83726;24/09/2016;0000;;29.9;;7.6;5.1;21.68;;1;
83726;24/09/2016;1200;0;;15.7;;;;;;
83726;26/09/2016;0000;;27.9;;;;20.54;;2;
83726;26/09/2016;1200;0;;18.1;;;;;;
83726;27/09/2016;0000;;28.9;;9.4;5.8;20.06;;2;
83726;27/09/2016;1200;0;;11.6;;;;;;
83726;28/09/2016;0000;;31.6;;9.2;6.6;22.54;;2;
83726;28/09/2016;1200;0;;13.3;;;;;;
83726;29/09/2016;0000;;32.3;;9.4;6.7;23.3;;3.5;
83726;29/09/2016;1200;0;;17.9;;;;;;
83726;30/09/2016;0000;;30.9;;9.2;7.1;20.42;;2.5;
83726;30/09/2016;1200;0;;13.5;;;;;;
83726;01/10/2016;0000;;28.9;;7.6;5.9;19.28;;4;
83726;01/10/2016;1200;0;;14;;;;;;
83726;02/10/2016;0000;;;;;;19.3;;4;
83726;03/10/2016;0000;;24.7;;;;19.3;;4;
83726;03/10/2016;1200;0;;;;;;;;
83726;04/10/2016;0000;;24.5;;2.7;2.6;19.28;;1;
83726;04/10/2016;1200;1.2;;15.8;;;;;;
83726;05/10/2016;0000;;27.9;;8;2.7;20.7;;2;
83726;05/10/2016;1200;0;;14.6;;;;;;
83726;06/10/2016;0000;;25.5;;8.7;4.3;18.86;;1;
83726;06/10/2016;1200;0;;13.2;;;;;;
83726;07/10/2016;0000;;26.7;;9.2;4.7;18.18;;1;
83726;07/10/2016;1200;0;;10.9;;;;;;
83726;08/10/2016;0000;;28.7;;9.6;5;21.02;;0.5;
83726;08/10/2016;1200;0;;12.8;;;;;;
83726;10/10/2016;0000;;31.4;;;;23.08;;2;
83726;10/10/2016;1200;0;;;;;;;;
83726;11/10/2016;0000;;30.3;;6.6;5.6;21.16;;1.5;
